dataHCNC_SF1,dataHCNC_SF2
1.95784054171716,0.573661401318388
1.96091232120067,0.570062768080334
1.96398410068418,0.570028072885303
1.96705588016769,0.564832935793891
1.9701276596512,0.563876292594432
1.97319943913471,0.563089144039347
1.97627121861822,0.56100881503619
1.97934299810173,0.559654438775503
1.98241477758524,0.555546429489575
1.98548655706875,0.553162983230991
1.98855833655226,0.553308150216896
1.99163011603577,0.552586007375246
1.99470189551928,0.551181148462585
1.99777367500279,0.548744623278353
2.0008454544863,0.544667601687153
2.00391723396981,0.543407560847183
2.00698901345332,0.541709655927081
2.01006079293683,0.543256270850919
2.01313257242034,0.54041593280846
2.01620435190385,0.532864509151243
2.01927613138736,0.531737179331205
2.02234791087087,0.530779217458499
2.02541969035438,0.529589584740453
2.02849146983789,0.528262083790744
2.0315632493214,0.526172702504273
2.03463502880491,0.522046886883113
2.03770680828842,0.521643696945125
2.04077858777193,0.521205181709275
2.04385036725544,0.525379825482659
2.04692214673895,0.524949921577671
2.04999392622246,0.524495594619531
2.05306570570597,0.524690443233161
2.05613748518948,0.520650610636915
2.05920926467299,0.51859456939249
2.0622810441565,0.516883735722912
2.06535282364001,0.514741118256833
2.06842460312352,0.510441809883605
2.07149638260703,0.507195313215568
2.07456816209054,0.503526930651638
2.07763994157405,0.502916311210104
2.08071172105756,0.502920103907208
2.08378350054107,0.502167547091353
2.08685528002458,0.500127769098075
2.08992705950809,0.495872023243978
2.0929988389916,0.49055563556224
2.09607061847511,0.487992485028474
2.09914239795862,0.488057021157997
2.10221417744213,0.481791755270455
2.10528595692564,0.479992794477874
2.10835773640915,0.479079574854576
2.11142951589266,0.471159845178739
2.11450129537617,0.477555143117595
2.11757307485968,0.479748477860436
2.12064485434319,0.478167348836701
2.1237166338267,0.477777329341062
2.12678841331021,0.477237218295478
2.12986019279372,0.477697352243044
2.13293197227723,0.479729264837499
2.13600375176074,0.485596959975178
2.13907553124425,0.480856777229899
2.14214731072776,0.476881127029881
2.14521909021127,0.476282072675568
2.14829086969478,0.470374736323791
2.15136264917829,0.466716749259032
2.1544344286618,0.463508518670865
2.15750620814531,0.455768733503659
2.16057798762882,0.450827967434211
2.16364976711233,0.446783013801967
2.16672154659584,0.439664707592176
2.16979332607935,0.440112015051678
2.17286510556286,0.438061722037073
2.17593688504637,0.43314048514982
2.17900866452988,0.431895297077037
2.18208044401339,0.430233680284418
2.1851522234969,0.426330239066989
2.18822400298041,0.424488499739748
2.19129578246392,0.423018283465008
2.19436756194743,0.421491746747528
2.19743934143094,0.416373880241393
2.20051112091445,0.415380428225487
2.20358290039796,0.411953800240479
2.20665467988147,0.407127413628813
2.20972645936498,0.402804347263663
2.21279823884849,0.400306885631328
2.215870018332,0.400821774753526
2.21894179781551,0.401402143299382
2.22201357729902,0.399307904059265
2.22508535678253,0.396866217902161
2.22815713626604,0.393459360099122
2.23122891574955,0.390290819680485
2.23430069523306,0.394916254597831
2.23737247471657,0.391580648987757
2.24044425420008,0.390964102723849
2.24351603368359,0.391108865835742
2.2465878131671,0.387502315311376
2.24965959265061,0.386219474335218
2.25273137213412,0.383767792533318
2.25580315161763,0.380750664816275
2.25887493110114,0.378367439319167
2.26194671058465,0.375448608989958
2.26501849006816,0.37367251763364
2.26809026955167,0.366316600220728
2.27116204903518,0.363025055787557
2.27423382851869,0.362478810816888
2.2773056080022,0.359221652809024
2.28037738748571,0.357606452079687
2.28344916696922,0.354781450982713
2.28652094645273,0.353377923192897
2.28959272593624,0.354076648205492
2.29266450541975,0.350860645346798
2.29573628490326,0.348275230163871
2.29880806438677,0.345562873526971
2.30187984387028,0.341168672008722
2.30495162335379,0.331755866995818
2.3080234028373,0.326236422661455
2.31109518232081,0.320774806980664
2.31416696180432,0.312554296966257
2.31723874128783,0.304840710651289
2.32031052077134,0.304047928738691
2.32338230025485,0.304951435664677
2.32645407973836,0.301689002622809
2.32952585922187,0.301530701758298
2.33259763870538,0.298187998604714
2.33566941818889,0.298920115508725
2.3387411976724,0.296946515205457
2.34181297715591,0.298227996462504
2.34488475663942,0.295455258102452
2.34795653612293,0.294240211529323
2.35102831560644,0.294308341626687
2.35410009508995,0.294137609450637
2.35717187457346,0.29214104008072
2.36024365405697,0.285950932232834
2.36331543354048,0.284529384737216
2.36638721302399,0.281447268303829
2.3694589925075,0.279318589769401
2.37253077199101,0.278319191793813
2.37560255147452,0.275951270432496
2.37867433095803,0.271033647485249
2.38174611044154,0.267534535801915
2.38481788992505,0.266778209252296
2.38788966940856,0.265244229841211
2.39096144889207,0.263143955368003
2.39403322837558,0.261907359467041
2.39710500785909,0.256340416649521
2.4001767873426,0.252500812250491
2.40324856682611,0.251699186200545
2.40632034630962,0.244761835552398
2.40939212579313,0.240478984234831
2.41246390527664,0.239772502097654
2.41553568476015,0.238050956922504
2.41860746424366,0.235013533450868
2.42167924372717,0.234575742229369
